,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
SDN008,33,33,33,4,4,33,33,33,33,33,883,136,136,136,136,136,136,136,136,136,122.5,,
SEN002,92,0,0,330,395,0,0,0,0,0,330,138,138,138,138,138,138,138,138,138,119.3,,
SLV001,123,123,123,123,10,123,123,123,123,123,123,136,136,136,136,136,136,136,136,136,113,,
SOM001,72,72,72,3,3,72,72,72,72,72,72,136,136,136,136,136,136,136,136,136,64.6,,
SOM002,72,72,33,33,3,33,33,33,33,33,859,136,136,136,136,136,136,136,136,136,122.9,,
SSD001,75,75,75,3,3,75,75,75,75,75,75,136,136,136,136,136,136,136,136,136,66.7,,
SVK002,199,4,4,4,4,4,4,4,4,4,426,137,137,137,137,137,137,137,137,137,59.5,,
SWZ001,0,0,0,0,0,0,0,0,0,0,352,137,137,137,137,137,137,137,137,137,48.9,,
SYR001,0,0,0,0,0,0,0,0,0,0,1704,135,135,135,135,135,135,135,135,135,183.9,,
SYR002,0,0,0,0,0,0,0,0,0,0,0,135,135,135,135,135,135,135,135,135,13.5,,
TCD001,87,87,36,0,0,36,87,36,36,36,0,136,136,136,136,136,136,136,136,136,40.3,,
TCD003,87,87,87,0,0,87,87,87,87,87,0,136,136,136,136,136,136,136,136,136,65.8,,
TCD004,87,87,87,0,0,87,87,87,87,87,0,136,136,136,136,136,136,136,136,136,65.8,,
TCD005,87,87,87,0,0,87,87,87,87,87,0,136,136,136,136,136,136,136,136,136,65.8,,
THA001,73,73,2,2,2,2,73,2,73,73,1690,136,136,136,136,136,136,136,136,136,205.5,,
THA002,73,73,73,73,2,73,73,73,73,73,1690,136,136,136,136,136,136,136,136,136,233.9,,
THA003,73,73,2,2,2,2,73,33,73,73,1690,136,136,136,136,136,136,136,136,136,208.6,,
TTO002,0,0,0,0,0,0,0,0,0,0,0,137,137,137,137,137,137,137,137,137,13.7,,
TUN002,426,4,4,4,4,4,4,4,4,4,426,137,137,137,137,137,137,137,137,137,59.5,,
TUR001,0,0,0,0,0,0,0,0,0,0,1688,135,135,135,135,135,135,135,135,135,182.3,,
TUR002,0,0,0,0,0,0,0,0,0,0,1688,135,135,135,135,135,135,135,135,135,182.3,,
TUR003,0,0,0,0,0,0,0,0,0,0,1688,135,135,135,135,135,135,135,135,135,182.3,,
TUR004,0,0,0,0,0,0,0,0,0,0,1688,135,135,135,135,135,135,135,135,135,182.3,,
TUR005,0,0,0,0,0,0,0,0,0,0,0,135,135,135,135,135,135,135,135,135,13.5,,
TZA001,0,0,0,0,0,0,0,0,0,0,153,135,135,135,135,135,135,135,135,135,28.8,,
TZA002,0,0,0,0,0,0,0,0,0,0,153,135,135,135,135,135,135,135,135,135,28.8,,
TZA003,0,0,0,564,0,0,0,0,0,0,564,135,135,135,135,135,135,135,135,135,126.3,,
UGA005,75,3,3,3,1212,3,3,3,3,3,3,136,136,136,136,136,136,136,136,136,137.2,,
UKR002,1,1,1,1,1,1,1,1,1,1,1,138,138,138,138,138,138,138,138,138,14.7,,
VEN001,0,0,0,0,0,0,0,0,0,0,0,137,137,137,137,137,137,137,137,137,13.7,,
VUT003,194,194,194,62,194,153,153,153,153,153,194,136,136,136,136,136,136,136,136,136,154.5,,
YEM001,99,0,0,0,0,0,0,0,0,0,366,139,139,139,139,139,139,139,139,139,50.5,,
YEM002,99,0,0,0,0,0,0,0,0,0,184,139,139,139,139,139,139,139,139,139,32.3,,
ZMB002,0,0,0,0,0,0,0,0,0,0,748,137,137,137,137,137,137,137,137,137,88.5,,
ZWE001,0,0,0,0,0,0,0,0,0,0,539,137,137,137,137,137,137,137,137,137,67.6,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MIN,4.0
,,,,,,,,,,,,,,,,,,,,,,MAX,950.6
